symbol,isin,name,currency,size,domicile,exchange,instrument,ter,ticker,wkn
IE00058MW3M8,IE00058MW3M8,Amundi S&P 500 Screened UCITS ETF Acc EUR Hedged,EUR,1247.0,Ireland,"Euronext Paris, Borsa Italiana",ETF,0.28,S500H,ETF094
IE00BHZRR030,IE00BHZRR030,Franklin FTSE Korea UCITS ETF,USD,1245.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.09,FLXK,A2PB5X
LU1484799843,LU1484799843,UBS BBG MSCI Euro Area Liquid Corp Sustainable UCITS ETF EUR acc,EUR,1245.0,Luxembourg,"gettex, XETRA, SIX Swiss Exchange",ETF,0.13,4UBF,A2AQ6E
IE00B0M63060,IE00B0M63060,iShares UK Dividend UCITS ETF,GBP,1240.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.4,IQQD,A0HGV6
IE00B14X4N27,IE00B14X4N27,iShares MSCI Europe ex-UK UCITS ETF,EUR,1232.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.4,IQQU,A0J204
LU1681046774,LU1681046774,Amundi Euro Lowest Rated IG Government Bond UCITS ETF EUR Acc,EUR,1224.0,Luxembourg,"gettex, XETRA, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.14,KX1G,A2H58E
IE00BDZVH859,IE00BDZVH859,iShares USD TIPS UCITS ETF GBP Hedged (Dist),GBP,1223.0,Ireland,London,ETF,0.12,ITPG,A2JDYG
IE00B3VTML14,IE00B3VTML14,iShares Euro Government Bond 3-7yr UCITS ETF (Acc),EUR,1223.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.15,SXRP,A0X8SL
GB00B15KXQ89,GB00B15KXQ89,WisdomTree Copper,USD,1222.0,Jersey,"gettex, XETRA, London, Euronext Paris, Borsa Italiana",ETC,0.49,OD7C,A0KRKR
IE00B9CQXS71,IE00B9CQXS71,SPDR S&P Global Dividend Aristocrats UCITS ETF,USD,1220.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.45,ZPRG,A1T8GD
IE00BGPP6697,IE00BGPP6697,iShares $ Treasury Bond 7-10yr UCITS ETF EUR Hedged (Dist),EUR,1220.0,Ireland,"gettex, XETRA, Stuttgart",ETF,0.1,IBB1,A2PDTS
LU0252633754,LU0252633754,Amundi DAX II UCITS ETF Acc,EUR,1214.0,Luxembourg,"gettex, XETRA, London, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.15,LYY7,LYX0AC
IE00BL6K8D99,IE00BL6K8D99,iShares MSCI EMU Paris-Aligned Climate UCITS ETF EUR (Acc),EUR,1213.0,Ireland,"gettex, SIX Swiss Exchange, Euronext Amsterdam",ETF,0.15,CBUB,A3CPAC
IE00B4613386,IE00B4613386,SPDR Bloomberg Emerging Markets Local Bond UCITS ETF,USD,1209.0,Ireland,"gettex, XETRA, London, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.55,SYBM,A1JJTV
LU0514695690,LU0514695690,Xtrackers MSCI China UCITS ETF 1C,USD,1208.0,Luxembourg,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.65,XCS6,DBX0G2
LU2109787551,LU2109787551,Amundi MSCI Emerging Markets ESG Selection UCITS ETF DR (C),USD,1208.0,Luxembourg,"gettex, XETRA, SIX Swiss Exchange, Borsa Italiana",ETF,0.18,SADM,A2PZDB
IE0001GSQ2O9,IE0001GSQ2O9,Amundi MSCI World ESG Broad Transition UCITS ETF Acc,EUR,1207.0,Ireland,"gettex, XETRA, Euronext Paris, SIX Swiss Exchange, Borsa Italiana",ETF,0.2,LWCR,ETF142
LU2924149862,LU2924149862,Amundi Global Treasury Bond UCITS ETF USD Hedged Acc,USD,1206.0,Luxembourg,XETRA,ETF,0.12,GTSB,ETF209
IE00BZ163H91,IE00BZ163H91,Vanguard EUR Eurozone Government Bond UCITS ETF Distributing,EUR,1206.0,Ireland,"gettex, XETRA, London, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.07,VGEB,A143JL
IE00BYXVGX24,IE00BYXVGX24,Fidelity US Quality Income UCITS ETF INC-USD,USD,1201.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.25,FUSD,A2DL7C
