isin,ticker,exchange,name,currency,ter
IE000NFR7C63,CBUK,gettex,iShares MSCI China Tech UCITS ETF USD (Acc),EUR,0.45
IE000NFR7C63,CTEC,Euronext Amsterdam,iShares MSCI China Tech UCITS ETF USD (Acc),USD,0.45
IE000NFR7C63,CTCE,London Stock Exchange,iShares MSCI China Tech UCITS ETF USD (Acc),GBP,0.45
IE000NFR7C63,CTEC,SIX Swiss Exchange,iShares MSCI China Tech UCITS ETF USD (Acc),USD,0.45
IE000NFR7C63,CBUK,XETRA,iShares MSCI China Tech UCITS ETF USD (Acc),EUR,0.45
IE00BYM11J43,ACWIU,SIX Swiss Exchange,UBS MSCI ACWI SF UCITS ETF hUSD acc,USD,0.21
IE000HFXP0D2,JRGD,gettex,JPMorgan Global Research Enhanced Index Equity (ESG) UCITS ETF USD (dist),EUR,0.25
IE000HFXP0D2,JRDG,London Stock Exchange,JPMorgan Global Research Enhanced Index Equity (ESG) UCITS ETF USD (dist),GBX,0.25
IE000HFXP0D2,JRGD,London Stock Exchange,JPMorgan Global Research Enhanced Index Equity (ESG) UCITS ETF USD (dist),USD,0.25
IE000HFXP0D2,JRGD,XETRA,JPMorgan Global Research Enhanced Index Equity (ESG) UCITS ETF USD (dist),EUR,0.25
LU0480132876,UIMI,gettex,UBS Core MSCI EM UCITS ETF USD dis,EUR,0.15
LU0480132876,UIMI,Stuttgart Stock Exchange,UBS Core MSCI EM UCITS ETF USD dis,EUR,0.15
LU0480132876,EMMEUA,Borsa Italiana,UBS Core MSCI EM UCITS ETF USD dis,EUR,0.15
LU0480132876,UIMI,Euronext Amsterdam,UBS Core MSCI EM UCITS ETF USD dis,EUR,0.15
LU0480132876,UB32,London Stock Exchange,UBS Core MSCI EM UCITS ETF USD dis,GBX,0.15
LU0480132876,UB30,London Stock Exchange,UBS Core MSCI EM UCITS ETF USD dis,USD,0.15
LU0480132876,EMMUSA,SIX Swiss Exchange,UBS Core MSCI EM UCITS ETF USD dis,USD,0.15
LU0480132876,UIMI,XETRA,UBS Core MSCI EM UCITS ETF USD dis,EUR,0.15
IE00BG47K971,VAGS,London Stock Exchange,Vanguard Global Aggregate Bond UCITS ETF GBP Hedged Accumulating,GBP,0.08
IE00BDQZMX67,AWESG,Borsa Italiana,UBS MSCI ACWI Universal UCITS ETF USD dis,EUR,0.23
IE00BDQZMX67,AWESG,SIX Swiss Exchange,UBS MSCI ACWI Universal UCITS ETF USD dis,USD,0.23
LU1829220216,ACWI,Borsa Italiana,Amundi MSCI All Country World UCITS ETF EUR Acc,EUR,0.45
LU1829220216,LYY0,gettex,Amundi MSCI All Country World UCITS ETF EUR Acc,EUR,0.45
LU1829220216,LYY0,Stuttgart Stock Exchange,Amundi MSCI All Country World UCITS ETF EUR Acc,EUR,0.45
LU1829220216,ACWI,Euronext Paris,Amundi MSCI All Country World UCITS ETF EUR Acc,EUR,0.45
LU1829220216,LYY0,XETRA,Amundi MSCI All Country World UCITS ETF EUR Acc,EUR,0.45
IE00BQT3WG13,IASH,London Stock Exchange,iShares MSCI China A UCITS ETF,GBX,0.4
IE00BQT3WG13,36BZ,gettex,iShares MSCI China A UCITS ETF,EUR,0.4
IE00BQT3WG13,36BZ,Stuttgart Stock Exchange,iShares MSCI China A UCITS ETF,EUR,0.4
IE00BQT3WG13,CNYA,Euronext Amsterdam,iShares MSCI China A UCITS ETF,EUR,0.4
IE00BQT3WG13,CNYA,London Stock Exchange,iShares MSCI China A UCITS ETF,USD,0.4
IE00BQT3WG13,CNYA,SIX Swiss Exchange,iShares MSCI China A UCITS ETF,USD,0.4
IE00BQT3WG13,36BZ,XETRA,iShares MSCI China A UCITS ETF,EUR,0.4
IE00B3B8Q275,IUS6,gettex,iShares Euro Covered Bond UCITS ETF,EUR,0.2
IE00B3B8Q275,IUS6,Stuttgart Stock Exchange,iShares Euro Covered Bond UCITS ETF,EUR,0.2
IE00B3B8Q275,ICOV,Borsa Italiana,iShares Euro Covered Bond UCITS ETF,EUR,0.2
IE00B3B8Q275,ICOV,Euronext Amsterdam,iShares Euro Covered Bond UCITS ETF,EUR,0.2
IE00B3B8Q275,ICOV,SIX Swiss Exchange,iShares Euro Covered Bond UCITS ETF,EUR,0.2
IE00B3B8Q275,IUS6,XETRA,iShares Euro Covered Bond UCITS ETF,EUR,0.2
IE00BYXYYK40,IS02,gettex,iShares J.P. Morgan USD Emerging Markets Bond UCITS ETF (Acc),EUR,0.45
IE00BYXYYK40,JPEE,London Stock Exchange,iShares J.P. Morgan USD Emerging Markets Bond UCITS ETF (Acc),EUR,0.45
IE00BYXYYK40,JPEA,London Stock Exchange,iShares J.P. Morgan USD Emerging Markets Bond UCITS ETF (Acc),USD,0.45
IE00BYXYYK40,JPEA,SIX Swiss Exchange,iShares J.P. Morgan USD Emerging Markets Bond UCITS ETF (Acc),CHF,0.45
IE00BYXYYK40,IS02,XETRA,iShares J.P. Morgan USD Emerging Markets Bond UCITS ETF (Acc),EUR,0.45
LU1048313891,UEF5,gettex,UBS MSCI EM Socially Responsible UCITS ETF USD dis,EUR,0.24
LU1048313891,UEF5,Stuttgart Stock Exchange,UBS MSCI EM Socially Responsible UCITS ETF USD dis,EUR,0.24
LU1048313891,MSRUSA,Borsa Italiana,UBS MSCI EM Socially Responsible UCITS ETF USD dis,EUR,0.24
LU1048313891,UEF5,Euronext Amsterdam,UBS MSCI EM Socially Responsible UCITS ETF USD dis,EUR,0.24
LU1048313891,UC79,London Stock Exchange,UBS MSCI EM Socially Responsible UCITS ETF USD dis,GBX,0.24
LU1048313891,MSRUSA,SIX Swiss Exchange,UBS MSCI EM Socially Responsible UCITS ETF USD dis,USD,0.24
LU1048313891,UEF5,XETRA,UBS MSCI EM Socially Responsible UCITS ETF USD dis,EUR,0.24
IE00B3VWM098,CUS1,London Stock Exchange,iShares MSCI USA Small Cap ESG Enhanced CTB UCITS ETF USD (Acc),GBX,0.43
IE00B3VWM098,SXRG,gettex,iShares MSCI USA Small Cap ESG Enhanced CTB UCITS ETF USD (Acc),EUR,0.43
IE00B3VWM098,SXRG,Stuttgart Stock Exchange,iShares MSCI USA Small Cap ESG Enhanced CTB UCITS ETF USD (Acc),EUR,0.43
IE00B3VWM098,CSUSS,Borsa Italiana,iShares MSCI USA Small Cap ESG Enhanced CTB UCITS ETF USD (Acc),EUR,0.43
IE00B3VWM098,CUSS,London Stock Exchange,iShares MSCI USA Small Cap ESG Enhanced CTB UCITS ETF USD (Acc),USD,0.43
IE00B3VWM098,CSUSS,SIX Swiss Exchange,iShares MSCI USA Small Cap ESG Enhanced CTB UCITS ETF USD (Acc),USD,0.43
IE00B3VWM098,SXRG,XETRA,iShares MSCI USA Small Cap ESG Enhanced CTB UCITS ETF USD (Acc),EUR,0.43
IE000D3BWBR2,I50D,Euronext Amsterdam,iShares S&P 500 Swap UCITS ETF USD (Dist),USD,0.05
IE000D3BWBR2,I50D,London Stock Exchange,iShares S&P 500 Swap UCITS ETF USD (Dist),GBP,0.05
LU1650488494,EM35,Borsa Italiana,Amundi Euro Government Bond 3-5Y UCITS ETF Acc,EUR,0.15
LU1650488494,LYQ3,gettex,Amundi Euro Government Bond 3-5Y UCITS ETF Acc,EUR,0.15
LU1650488494,LYQ3,Stuttgart Stock Exchange,Amundi Euro Government Bond 3-5Y UCITS ETF Acc,EUR,0.15
LU1650488494,MTB,Euronext Paris,Amundi Euro Government Bond 3-5Y UCITS ETF Acc,EUR,0.15
LU1650488494,LYQ3,XETRA,Amundi Euro Government Bond 3-5Y UCITS ETF Acc,EUR,0.15
IE00BJZ2DD79,XRS2,gettex,Xtrackers Russell 2000 UCITS ETF 1C,EUR,0.3
IE00BJZ2DD79,XRS2,Stuttgart Stock Exchange,Xtrackers Russell 2000 UCITS ETF 1C,EUR,0.3
IE00BJZ2DD79,XRS2,Borsa Italiana,Xtrackers Russell 2000 UCITS ETF 1C,EUR,0.3
IE00BJZ2DD79,XRSG,London Stock Exchange,Xtrackers Russell 2000 UCITS ETF 1C,GBX,0.3
IE00BJZ2DD79,XRSU,London Stock Exchange,Xtrackers Russell 2000 UCITS ETF 1C,USD,0.3
IE00BJZ2DD79,XRS2,SIX Swiss Exchange,Xtrackers Russell 2000 UCITS ETF 1C,CHF,0.3
IE00BJZ2DD79,XRS2,XETRA,Xtrackers Russell 2000 UCITS ETF 1C,EUR,0.3
IE00BHZRR147,FLXC,gettex,Franklin FTSE China UCITS ETF,EUR,0.19
IE00BHZRR147,FLXC,Stuttgart Stock Exchange,Franklin FTSE China UCITS ETF,EUR,0.19
IE00BHZRR147,FLXC,Borsa Italiana,Franklin FTSE China UCITS ETF,EUR,0.19
IE00BHZRR147,FLXC,Euronext Amsterdam,Franklin FTSE China UCITS ETF,EUR,0.19
IE00BHZRR147,FLXC,London Stock Exchange,Franklin FTSE China UCITS ETF,USD,0.19
IE00BHZRR147,FRCH,London Stock Exchange,Franklin FTSE China UCITS ETF,GBP,0.19
IE00BHZRR147,FLXC,SIX Swiss Exchange,Franklin FTSE China UCITS ETF,USD,0.19
IE00BHZRR147,FLXC,XETRA,Franklin FTSE China UCITS ETF,EUR,0.19
IE00B7J7TB45,IS0X,gettex,iShares Global Corporate Bond UCITS ETF,EUR,0.2
IE00B7J7TB45,IS0X,Stuttgart Stock Exchange,iShares Global Corporate Bond UCITS ETF,EUR,0.2
IE00B7J7TB45,CORP,Borsa Italiana,iShares Global Corporate Bond UCITS ETF,EUR,0.2
IE00B7J7TB45,CORP,London Stock Exchange,iShares Global Corporate Bond UCITS ETF,USD,0.2
IE00B7J7TB45,CRPS,London Stock Exchange,iShares Global Corporate Bond UCITS ETF,GBP,0.2
IE00B7J7TB45,CORP,SIX Swiss Exchange,iShares Global Corporate Bond UCITS ETF,USD,0.2
IE00B7J7TB45,IS0X,XETRA,iShares Global Corporate Bond UCITS ETF,EUR,0.2
IE00BKX55Q28,VMID,gettex,Vanguard FTSE 250 UCITS ETF Distributing,EUR,0.1
IE00BKX55Q28,VMID,Stuttgart Stock Exchange,Vanguard FTSE 250 UCITS ETF Distributing,EUR,0.1
IE00BKX55Q28,VMID,London Stock Exchange,Vanguard FTSE 250 UCITS ETF Distributing,GBP,0.1
IE00BKX55Q28,VMID,SIX Swiss Exchange,Vanguard FTSE 250 UCITS ETF Distributing,CHF,0.1
IE00BKX55Q28,VMID,XETRA,Vanguard FTSE 250 UCITS ETF Distributing,EUR,0.1
IE00B2QWCY14,ISP6,London Stock Exchange,iShares S&P SmallCap 600 UCITS ETF,GBX,0.3
IE00B2QWCY14,IUS3,gettex,iShares S&P SmallCap 600 UCITS ETF,EUR,0.3
IE00B2QWCY14,IUS3,Stuttgart Stock Exchange,iShares S&P SmallCap 600 UCITS ETF,EUR,0.3
IE00B2QWCY14,IDP6,London Stock Exchange,iShares S&P SmallCap 600 UCITS ETF,USD,0.3
IE00B2QWCY14,IDP6,SIX Swiss Exchange,iShares S&P SmallCap 600 UCITS ETF,USD,0.3
IE00B2QWCY14,IUS3,XETRA,iShares S&P SmallCap 600 UCITS ETF,EUR,0.3
IE00016PSX47,ESGWO,Borsa Italiana,Amundi MSCI World ESG Selection UCITS ETF Acc,EUR,0.18
IE00016PSX47,MWOP,gettex,Amundi MSCI World ESG Selection UCITS ETF Acc,EUR,0.18
IE00016PSX47,ESGWO,SIX Swiss Exchange,Amundi MSCI World ESG Selection UCITS ETF Acc,USD,0.18
IE00016PSX47,MWOR,XETRA,Amundi MSCI World ESG Selection UCITS ETF Acc,USD,0.18
IE00016PSX47,MWOP,XETRA,Amundi MSCI World ESG Selection UCITS ETF Acc,EUR,0.18
DE000ETFL011,EL4A,gettex,Deka DAX UCITS ETF,EUR,0.15
DE000ETFL011,EL4A,Stuttgart Stock Exchange,Deka DAX UCITS ETF,EUR,0.15
DE000ETFL011,EL4A,XETRA,Deka DAX UCITS ETF,EUR,0.15
IE00BYM11H29,ACWIA,Borsa Italiana,UBS MSCI ACWI SF UCITS ETF USD acc,EUR,0.21
IE00BYM11H29,ACWIA,SIX Swiss Exchange,UBS MSCI ACWI SF UCITS ETF USD acc,USD,0.21
IE00BHZPJ783,EDM6,gettex,iShares MSCI Europe ESG Enhanced CTB UCITS ETF EUR (Acc),EUR,0.12
IE00BHZPJ783,ESEG,Borsa Italiana,iShares MSCI Europe ESG Enhanced CTB UCITS ETF EUR (Acc),EUR,0.12
IE00BHZPJ783,EDM6,SIX Swiss Exchange,iShares MSCI Europe ESG Enhanced CTB UCITS ETF EUR (Acc),EUR,0.12
IE00BHZPJ783,EDM6,XETRA,iShares MSCI Europe ESG Enhanced CTB UCITS ETF EUR (Acc),EUR,0.12
JE00BN2CJ301,WGLD,Borsa Italiana,WisdomTree Core Physical Gold,EUR,0.12
JE00BN2CJ301,GLDW,London Stock Exchange,WisdomTree Core Physical Gold,GBX,0.12
JE00BN2CJ301,WGLD,London Stock Exchange,WisdomTree Core Physical Gold,USD,0.12
JE00BN2CJ301,WGLD,Euronext Paris,WisdomTree Core Physical Gold,EUR,0.12
JE00BN2CJ301,WGLD,XETRA,WisdomTree Core Physical Gold,EUR,0.12
JE00BN2CJ301,WGLD,gettex,WisdomTree Core Physical Gold,EUR,0.12
IE00BG47KH54,VAGF,gettex,Vanguard Global Aggregate Bond UCITS ETF EUR Hedged Accumulating,EUR,0.08
IE00BG47KH54,VAGF,Borsa Italiana,Vanguard Global Aggregate Bond UCITS ETF EUR Hedged Accumulating,EUR,0.08
IE00BG47KH54,VAGF,XETRA,Vanguard Global Aggregate Bond UCITS ETF EUR Hedged Accumulating,EUR,0.08
IE00BYVQ9F29,NQSE,gettex,iShares Nasdaq 100 UCITS ETF EUR Hedged Acc,EUR,0.33
IE00BYVQ9F29,NQSE,Stuttgart Stock Exchange,iShares Nasdaq 100 UCITS ETF EUR Hedged Acc,EUR,0.33
IE00BYVQ9F29,NQSE,XETRA,iShares Nasdaq 100 UCITS ETF EUR Hedged Acc,EUR,0.33
LU2178481649,XZE5,gettex,Xtrackers II EUR Corporate Bond Short Duration SRI PAB UCITS ETF 1C 1C,EUR,0.16
LU2178481649,XZE5,Borsa Italiana,Xtrackers II EUR Corporate Bond Short Duration SRI PAB UCITS ETF 1C 1C,EUR,0.16
LU2178481649,XZE5,London Stock Exchange,Xtrackers II EUR Corporate Bond Short Duration SRI PAB UCITS ETF 1C 1C,GBP,0.16
LU2178481649,XZE5,SIX Swiss Exchange,Xtrackers II EUR Corporate Bond Short Duration SRI PAB UCITS ETF 1C 1C,CHF,0.16
LU2178481649,XZE5,XETRA,Xtrackers II EUR Corporate Bond Short Duration SRI PAB UCITS ETF 1C 1C,EUR,0.16
IE00BHXMHL11,4UBQ,gettex,UBS S&P 500 Scored & Screened UCITS ETF USD acc,EUR,0.1
IE00BHXMHL11,SPESG,Borsa Italiana,UBS S&P 500 Scored & Screened UCITS ETF USD acc,EUR,0.1
IE00BHXMHL11,S5ESG,SIX Swiss Exchange,UBS S&P 500 Scored & Screened UCITS ETF USD acc,USD,0.1
IE00BHXMHL11,4UBQ,XETRA,UBS S&P 500 Scored & Screened UCITS ETF USD acc,EUR,0.1
LU0274221281,XSMI,gettex,Xtrackers Swiss Large Cap UCITS ETF 1D,EUR,0.3
LU0274221281,XSMI,Borsa Italiana,Xtrackers Swiss Large Cap UCITS ETF 1D,EUR,0.3
LU0274221281,XSMI,SIX Swiss Exchange,Xtrackers Swiss Large Cap UCITS ETF 1D,CHF,0.3
LU0274221281,DBXS,Stuttgart Stock Exchange,Xtrackers Swiss Large Cap UCITS ETF 1D,EUR,0.3
LU0274221281,XSMI,XETRA,Xtrackers Swiss Large Cap UCITS ETF 1D,EUR,0.3
LU1834983477,LBNK,gettex,Amundi STOXX Europe 600 Banks UCITS ETF Acc,EUR,0.3
LU1834983477,BNK,Borsa Italiana,Amundi STOXX Europe 600 Banks UCITS ETF Acc,EUR,0.3
LU1834983477,BNK,Euronext Paris,Amundi STOXX Europe 600 Banks UCITS ETF Acc,EUR,0.3
LU1834983477,CB5,London Stock Exchange,Amundi STOXX Europe 600 Banks UCITS ETF Acc,GBX,0.3
LU1834983477,LYBNK,SIX Swiss Exchange,Amundi STOXX Europe 600 Banks UCITS ETF Acc,EUR,0.3
LU1834983477,LBNK,XETRA,Amundi STOXX Europe 600 Banks UCITS ETF Acc,EUR,0.3
IE00BGQYRS42,XUTC,Borsa Italiana,Xtrackers MSCI USA Information Technology UCITS ETF 1D,EUR,0.12
IE00BGQYRS42,XUTC,gettex,Xtrackers MSCI USA Information Technology UCITS ETF 1D,EUR,0.12
IE00BGQYRS42,XUTC,Stuttgart Stock Exchange,Xtrackers MSCI USA Information Technology UCITS ETF 1D,EUR,0.12
IE00BGQYRS42,XSTC,London Stock Exchange,Xtrackers MSCI USA Information Technology UCITS ETF 1D,GBX,0.12
IE00BGQYRS42,XUTC,London Stock Exchange,Xtrackers MSCI USA Information Technology UCITS ETF 1D,USD,0.12
IE00BGQYRS42,XUTC,SIX Swiss Exchange,Xtrackers MSCI USA Information Technology UCITS ETF 1D,USD,0.12
IE00BGQYRS42,XUTC,XETRA,Xtrackers MSCI USA Information Technology UCITS ETF 1D,EUR,0.12
IE000U7L59A3,CBUC,gettex,iShares MSCI USA ESG Enhanced CTB UCITS ETF EUR Hedged (Acc),EUR,0.1
IE000U7L59A3,CBUC,XETRA,iShares MSCI USA ESG Enhanced CTB UCITS ETF EUR Hedged (Acc),EUR,0.1
DE000A0Q4RZ9,EXVM,gettex,iShares eb.rexx Government Germany 0-1yr UCITS ETF (DE),EUR,0.13
DE000A0Q4RZ9,EXVM,Stuttgart Stock Exchange,iShares eb.rexx Government Germany 0-1yr UCITS ETF (DE),EUR,0.13
DE000A0Q4RZ9,EXVM,Borsa Italiana,iShares eb.rexx Government Germany 0-1yr UCITS ETF (DE),EUR,0.13
DE000A0Q4RZ9,EXVM,XETRA,iShares eb.rexx Government Germany 0-1yr UCITS ETF (DE),EUR,0.13
IE00B3DKXQ41,EUN4,gettex,iShares EUR Aggregate Bond ESG SRI UCITS ETF EUR (Dist),EUR,0.16
IE00B3DKXQ41,EUN4,Stuttgart Stock Exchange,iShares EUR Aggregate Bond ESG SRI UCITS ETF EUR (Dist),EUR,0.16
IE00B3DKXQ41,IEAG,Borsa Italiana,iShares EUR Aggregate Bond ESG SRI UCITS ETF EUR (Dist),EUR,0.16
IE00B3DKXQ41,IEAG,Euronext Amsterdam,iShares EUR Aggregate Bond ESG SRI UCITS ETF EUR (Dist),EUR,0.16
IE00B3DKXQ41,SEAG,London Stock Exchange,iShares EUR Aggregate Bond ESG SRI UCITS ETF EUR (Dist),GBP,0.16
IE00B3DKXQ41,IEAG,SIX Swiss Exchange,iShares EUR Aggregate Bond ESG SRI UCITS ETF EUR (Dist),CHF,0.16
IE00B3DKXQ41,EUN4,XETRA,iShares EUR Aggregate Bond ESG SRI UCITS ETF EUR (Dist),EUR,0.16
IE00BG0J4957,UDHY,gettex,iShares Broad USD High Yield Corporate Bond UCITS ETF USD (Dist),EUR,0.2
IE00BG0J4957,HYUS,London Stock Exchange,iShares Broad USD High Yield Corporate Bond UCITS ETF USD (Dist),USD,0.2
IE00BG0J4957,HYUS,SIX Swiss Exchange,iShares Broad USD High Yield Corporate Bond UCITS ETF USD (Dist),USD,0.2
IE00BG0J4957,UDHY,XETRA,iShares Broad USD High Yield Corporate Bond UCITS ETF USD (Dist),EUR,0.2
IE00B3VSSL01,XLKQ,London Stock Exchange,Invesco US Technology Sector UCITS ETF,GBX,0.14
IE00B3VSSL01,SML3,gettex,Invesco US Technology Sector UCITS ETF,EUR,0.14
IE00B3VSSL01,XLKS,Borsa Italiana,Invesco US Technology Sector UCITS ETF,EUR,0.14
IE00B3VSSL01,XLKS,London Stock Exchange,Invesco US Technology Sector UCITS ETF,USD,0.14
IE00B3VSSL01,XLKS,SIX Swiss Exchange,Invesco US Technology Sector UCITS ETF,USD,0.14
IE00BNRQM384,EQQX,gettex,Invesco Nasdaq-100 Swap UCITS ETF Acc,EUR,0.2
IE00BNRQM384,EQSG,London Stock Exchange,Invesco Nasdaq-100 Swap UCITS ETF Acc,GBX,0.2
IE00BNRQM384,EQQS,London Stock Exchange,Invesco Nasdaq-100 Swap UCITS ETF Acc,USD,0.2
IE00BNRQM384,EQQS,SIX Swiss Exchange,Invesco Nasdaq-100 Swap UCITS ETF Acc,USD,0.2
IE00BNRQM384,EQQX,XETRA,Invesco Nasdaq-100 Swap UCITS ETF Acc,EUR,0.2
IE00BYM11K57,ACWIE,Borsa Italiana,UBS MSCI ACWI SF UCITS ETF hEUR acc,EUR,0.21
IE00BYM11K57,ACWIE,SIX Swiss Exchange,UBS MSCI ACWI SF UCITS ETF hEUR acc,EUR,0.21
LU1109943388,XHYA,gettex,Xtrackers EUR High Yield Corporate Bond UCITS ETF 1C,EUR,0.2
LU1109943388,XHYA,Stuttgart Stock Exchange,Xtrackers EUR High Yield Corporate Bond UCITS ETF 1C,EUR,0.2
LU1109943388,XHYA,Borsa Italiana,Xtrackers EUR High Yield Corporate Bond UCITS ETF 1C,EUR,0.2
LU1109943388,XHYA,XETRA,Xtrackers EUR High Yield Corporate Bond UCITS ETF 1C,EUR,0.2
IE00BGCSB447,OM3G,gettex,iShares USD Ultrashort Bond UCITS ETF USD (Acc),EUR,0.09
IE00BGCSB447,ERNA,London Stock Exchange,iShares USD Ultrashort Bond UCITS ETF USD (Acc),USD,0.09
LU1829218749,LYTR,gettex,Amundi Bloomberg Equal-weight Commodity ex-Agriculture UCITS ETF Acc,EUR,0.3
LU1829218749,LYTR,Stuttgart Stock Exchange,Amundi Bloomberg Equal-weight Commodity ex-Agriculture UCITS ETF Acc,EUR,0.3
LU1829218749,COMO,Borsa Italiana,Amundi Bloomberg Equal-weight Commodity ex-Agriculture UCITS ETF Acc,EUR,0.3
LU1829218749,COMO,Euronext Paris,Amundi Bloomberg Equal-weight Commodity ex-Agriculture UCITS ETF Acc,EUR,0.3
LU1829218749,COMG,London Stock Exchange,Amundi Bloomberg Equal-weight Commodity ex-Agriculture UCITS ETF Acc,GBX,0.3
LU1829218749,COMU,London Stock Exchange,Amundi Bloomberg Equal-weight Commodity ex-Agriculture UCITS ETF Acc,USD,0.3
LU1829218749,COMO,SIX Swiss Exchange,Amundi Bloomberg Equal-weight Commodity ex-Agriculture UCITS ETF Acc,CHF,0.3
LU1829218749,LYTR,XETRA,Amundi Bloomberg Equal-weight Commodity ex-Agriculture UCITS ETF Acc,EUR,0.3
IE000APK27S2,AEGE,Borsa Italiana,iShares Global Aggregate Bond ESG ​SRI UCITS ETF EUR Hedged (Acc),EUR,0.1
IE000APK27S2,AEGE,gettex,iShares Global Aggregate Bond ESG ​SRI UCITS ETF EUR Hedged (Acc),EUR,0.1
IE000APK27S2,AEGE,XETRA,iShares Global Aggregate Bond ESG ​SRI UCITS ETF EUR Hedged (Acc),EUR,0.1
LU1407892592,LYTG,gettex,Amundi Core UK Government Bond UCITS ETF Dist,EUR,0.05
LU1407892592,GILS,Euronext Paris,Amundi Core UK Government Bond UCITS ETF Dist,EUR,0.05
LU1407892592,GILS,London Stock Exchange,Amundi Core UK Government Bond UCITS ETF Dist,GBX,0.05
IE00BMFKG444,XNAS,gettex,Xtrackers Nasdaq 100 UCITS ETF 1C,EUR,0.2
IE00BMFKG444,XNAS,Borsa Italiana,Xtrackers Nasdaq 100 UCITS ETF 1C,EUR,0.2
IE00BMFKG444,XNAS,London Stock Exchange,Xtrackers Nasdaq 100 UCITS ETF 1C,USD,0.2
IE00BMFKG444,XNAQ,London Stock Exchange,Xtrackers Nasdaq 100 UCITS ETF 1C,GBP,0.2
IE00BMFKG444,XNAS,SIX Swiss Exchange,Xtrackers Nasdaq 100 UCITS ETF 1C,CHF,0.2
IE00BMFKG444,XNAS,XETRA,Xtrackers Nasdaq 100 UCITS ETF 1C,EUR,0.2
IE00B57X3V84,IGSG,London Stock Exchange,iShares Dow Jones Global Leaders Screened UCITS ETF USD (Acc),GBX,0.6
IE00B57X3V84,IUSL,gettex,iShares Dow Jones Global Leaders Screened UCITS ETF USD (Acc),EUR,0.6
IE00B57X3V84,IUSL,Stuttgart Stock Exchange,iShares Dow Jones Global Leaders Screened UCITS ETF USD (Acc),EUR,0.6
IE00B57X3V84,IGSG,Euronext Amsterdam,iShares Dow Jones Global Leaders Screened UCITS ETF USD (Acc),EUR,0.6
IE00B57X3V84,IGSU,London Stock Exchange,iShares Dow Jones Global Leaders Screened UCITS ETF USD (Acc),USD,0.6
IE00B57X3V84,IUSL,XETRA,iShares Dow Jones Global Leaders Screened UCITS ETF USD (Acc),EUR,0.6
IE000QDFFK00,ANAU,XETRA,AXA IM NASDAQ 100 UCITS ETF USD Acc,USD,0.14
IE000QDFFK00,ANAV,gettex,AXA IM NASDAQ 100 UCITS ETF USD Acc,EUR,0.14
IE000QDFFK00,ANAU,Borsa Italiana,AXA IM NASDAQ 100 UCITS ETF USD Acc,EUR,0.14
IE000QDFFK00,ANAU,SIX Swiss Exchange,AXA IM NASDAQ 100 UCITS ETF USD Acc,USD,0.14
IE000QDFFK00,ANAV,XETRA,AXA IM NASDAQ 100 UCITS ETF USD Acc,EUR,0.14
LU0950674332,SEAC,gettex,UBS MSCI World Socially Responsible UCITS ETF USD acc,EUR,0.22
LU0950674332,SEAC,Stuttgart Stock Exchange,UBS MSCI World Socially Responsible UCITS ETF USD acc,EUR,0.22
LU0950674332,WSRUS,Borsa Italiana,UBS MSCI World Socially Responsible UCITS ETF USD acc,EUR,0.22
LU0950674332,WSRUS,SIX Swiss Exchange,UBS MSCI World Socially Responsible UCITS ETF USD acc,USD,0.22
LU0950674332,SEAC,XETRA,UBS MSCI World Socially Responsible UCITS ETF USD acc,EUR,0.22
FR0010527275,LYM8,gettex,Amundi MSCI Water UCITS ETF Dist,EUR,0.6
FR0010527275,LYM8,Stuttgart Stock Exchange,Amundi MSCI Water UCITS ETF Dist,EUR,0.6
FR0010527275,WAT,Borsa Italiana,Amundi MSCI Water UCITS ETF Dist,EUR,0.6
FR0010527275,WAT,Euronext Paris,Amundi MSCI Water UCITS ETF Dist,EUR,0.6
FR0010527275,WATL,London Stock Exchange,Amundi MSCI Water UCITS ETF Dist,GBX,0.6
FR0010527275,WATU,London Stock Exchange,Amundi MSCI Water UCITS ETF Dist,USD,0.6
FR0010527275,LYWAT,SIX Swiss Exchange,Amundi MSCI Water UCITS ETF Dist,EUR,0.6
FR0010527275,LYM8,XETRA,Amundi MSCI Water UCITS ETF Dist,EUR,0.6
IE00B02KXH56,IJPN,London Stock Exchange,iShares MSCI Japan UCITS ETF (Dist),GBX,0.12
IE00B02KXH56,IQQJ,gettex,iShares MSCI Japan UCITS ETF (Dist),EUR,0.12
IE00B02KXH56,IQQJ,Stuttgart Stock Exchange,iShares MSCI Japan UCITS ETF (Dist),EUR,0.12
IE00B02KXH56,IJPN,Borsa Italiana,iShares MSCI Japan UCITS ETF (Dist),EUR,0.12
IE00B02KXH56,IJPN,Euronext Amsterdam,iShares MSCI Japan UCITS ETF (Dist),EUR,0.12
IE00B02KXH56,IJPU,London Stock Exchange,iShares MSCI Japan UCITS ETF (Dist),USD,0.12
IE00B02KXH56,IJPN,SIX Swiss Exchange,iShares MSCI Japan UCITS ETF (Dist),JPY,0.12
IE00B02KXH56,IQQJ,XETRA,iShares MSCI Japan UCITS ETF (Dist),EUR,0.12
IE00BL25JP72,XDEM,gettex,Xtrackers MSCI World Momentum UCITS ETF 1C,EUR,0.25
IE00BL25JP72,XDEM,Stuttgart Stock Exchange,Xtrackers MSCI World Momentum UCITS ETF 1C,EUR,0.25
IE00BL25JP72,XDEM,Borsa Italiana,Xtrackers MSCI World Momentum UCITS ETF 1C,EUR,0.25
