symbol,isin,name,currency,size,domicile,exchange,instrument,ter,ticker,wkn
IE000I2WYEU9,IE000I2WYEU9,iShares iBonds Dec 2031 Term EUR Corporate UCITS ETF EUR (Dist),EUR,119,Ireland,"gettex, XETRA, SIX Swiss Exchange",ETF,0.12,31IG,A40MD5
LU0292109856,LU0292109856,Xtrackers MSCI China A UCITS ETF 1C 1C,USD,119,Luxembourg,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.35,DBX9,DBX1FX
LU1681041460,LU1681041460,Amundi MSCI Europe Momentum Factor UCITS ETF EUR (C),EUR,119,Luxembourg,"gettex, XETRA, Euronext Paris, Stuttgart",ETF,0.23,MJMT,A2H59H
LU0290357846,LU0290357846,Xtrackers Eurozone Government Bond 25+ UCITS ETF 1C,EUR,119,Luxembourg,"gettex, XETRA, Stuttgart, Borsa Italiana",ETF,0.15,DBXG,DBX0AK
LU1834988278,LU1834988278,Amundi STOXX Europe 600 Energy ESG Screened UCITS ETF Acc,EUR,119,Luxembourg,"gettex, XETRA, Euronext Paris, SIX Swiss Exchange, Borsa Italiana",ETF,0.3,LOGS,LYX02P
IE000C17QP01,IE000C17QP01,Fidelity Global HY Corp Bond Research Enhanced PAB UCITS ETF ACC-GBP (hedged),GBP,118,Ireland,"gettex, London",ETF,0.4,Z6L0,A3DU9S
IE000JR51TI1,IE000JR51TI1,Vanguard USD Treasury Bond UCITS ETF EUR Hedged Distributing,EUR,118,Ireland,Borsa Italiana,ETF,0.1,VDTD,A40Y2A
LU1048315755,LU1048315755,UBS BBG US Liquid Corp 1-5 UCITS ETF hCHF acc,CHF,118,Luxembourg,SIX Swiss Exchange,ETF,0.19,CBUS5S,A110QW
IE000QADMYA3,IE000QADMYA3,Vanguard ESG EUR Corporate Bond UCITS ETF (EUR) Accumulating,EUR,117,Ireland,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.09,V3RE,A3DJRH
IE000ENYES77,IE000ENYES77,Amundi S&P Global Financials ESG UCITS ETF DR EUR (D),EUR,117,Ireland,"gettex, XETRA",ETF,0.18,WELY,A3DSTB
IE0007P4PBU1,IE0007P4PBU1,HSBC MSCI China UCITS ETF USD (Acc),USD,117,Ireland,"gettex, XETRA, London, Euronext Paris, Borsa Italiana",ETF,0.28,H4Z6,A3DN5H
IE0002PGSLZ5,IE0002PGSLZ5,Xtrackers US Equity Enhanced Active UCITS ETF 1C,USD,117,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.2,XEEU,DBX0WN
LU0514694701,LU0514694701,Xtrackers MSCI Thailand UCITS ETF 1C,USD,116,Luxembourg,"gettex, XETRA, London, Stuttgart, Borsa Italiana",ETF,0.5,XCS4,DBX0GY
IE0000VX9GN7,IE0000VX9GN7,BNP Paribas Easy S&P 500 Scored and Screened UCITS ETF Acc,USD,116,Ireland,"XETRA, London, Euronext Paris, SIX Swiss Exchange",ETF,0.13,IN0A,A3D572
LU1600334798,LU1600334798,UBS Core MSCI Europe UCITS ETF hEUR acc,EUR,116,Luxembourg,"gettex, XETRA, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.09,UIMF,A2DQDG
IE0008YN55P8,IE0008YN55P8,Invesco Global Active ESG Equity UCITS ETF EUR PfHdg Dist,EUR,116,Ireland,"gettex, XETRA, Borsa Italiana",ETF,0.3,IQSD,A3DSVS
IE00B4MKCJ84,IE00B4MKCJ84,iShares S&P 500 Materials Sector UCITS ETF USD (Acc),USD,116,Ireland,"gettex, XETRA, London, Stuttgart",ETF,0.15,2B7B,A142N2
IE00BYTRR756,IE00BYTRR756,SPDR MSCI World Consumer Staples UCITS ETF,USD,116,Ireland,"gettex, London, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.3,SS40,A2AGZ0
IE0003IT72N9,IE0003IT72N9,AXA IM ACT Biodiversity Equity UCITS ETF EUR Hedged Acc,EUR,116,Ireland,"gettex, XETRA, Borsa Italiana",ETF,0.53,ABIE,A3DHNQ
IE00BKVL7331,IE00BKVL7331,iShares Edge MSCI USA Minimum Volatility Advanced UCITS ETF,USD,115,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Euronext Amsterdam",ETF,0.2,MVEA,A2PY8D
IE00BMBKBZ46,IE00BMBKBZ46,iShares S&P 500 Health Care Sector UCITS ETF EUR Hedged (Dist),EUR,115,Ireland,"gettex, Euronext Amsterdam",ETF,0.18,IUHE,A2P6AX
IE000JBJ1NZ4,IE000JBJ1NZ4,Invesco EUR AAA CLO UCITS ETF GBP Hdg Acc,GBP,115,Ireland,London,ETF,0.25,CLOX,A41DQX
LU1169822340,LU1169822340,UBS Core MSCI Japan UCITS ETF hGBP dis,GBP,115,Luxembourg,"London, SIX Swiss Exchange",ETF,0.15,UB0D,A14MFC
LU2572256662,LU2572256662,Amundi PEA Dow Jones Industrial Average UCITS ETF Dist,USD,115,Luxembourg,"gettex, XETRA",ETF,0.45,AHYI,ETF009
IE00BYM8JD58,IE00BYM8JD58,Invesco US Real Estate Sector UCITS ETF,USD,115,Ireland,"gettex, London, Borsa Italiana",ETF,0.14,S6X2,A2ABQ2
IE000979OT00,IE000979OT00,AI-Enhanced Eurozone Equities UCITS ETF ,EUR,115,Ireland,"gettex, XETRA",ETF,0.65,EUAI,A2PEPM
IE00BYTRRG40,IE00BYTRRG40,SPDR MSCI World Telecommunications UCITS ETF,USD,115,Ireland,"gettex, London, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.3,SS45,A2AGZ4
LU1753045415,LU1753045415,BNP Paribas Easy MSCI Europe SRI S-Series PAB 5% Capped UCITS ETF EUR Dis,EUR,115,Luxembourg,"gettex, XETRA, Euronext Paris, Stuttgart, Borsa Italiana",ETF,0.25,ZSRI,A2JFSU
IE00BMP3HG27,IE00BMP3HG27,UBS S&P Dividend Aristocrats ESG Elite UCITS ETF USD dis,USD,114,Ireland,"gettex, XETRA, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.3,UBUM,A11471
IE0003BJ2JS4,IE0003BJ2JS4,WisdomTree Uranium and Nuclear Energy UCITS ETF USD Unhedged Acc,USD,114,Ireland,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Borsa Italiana",ETF,0.45,WNUC,A40Y9J
DE000ETFL110,DE000ETFL110,Deka iBoxx EUR Liquid Sovereign Diversified 1-10 UCITS ETF,EUR,114,Germany,"gettex, XETRA, Stuttgart",ETF,0.15,EL4K,ETFL11
LU0832435464,LU0832435464,Amundi S&P 500 VIX Futures Enhanced Roll UCITS ETF Acc,EUR,114,Luxembourg,"gettex, XETRA, Stuttgart, Borsa Italiana, Euronext Amsterdam, Euronext Brussels",ETF,0.6,VOOL,LYX0PM
IE00BYTRRC02,IE00BYTRRC02,SPDR MSCI World Industrials UCITS ETF,USD,114,Ireland,"gettex, London, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.3,SS44,A2AGZ3
IE00074JLU02,IE00074JLU02,Xtrackers Japan Net Zero Pathway Paris Aligned UCITS ETF 1C,USD,113,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.15,XNJP,DBX0SS
IE000IVQPCG4,IE000IVQPCG4,Ossiam Bloomberg World PAB UCITS ETF 1A (EUR),EUR,113,Ireland,"gettex, XETRA, Euronext Paris",ETF,0.2,EUP0,A3DP6H
IE00BG7PP820,IE00BG7PP820,Invesco Communications S&P US Select Sector UCITS ETF A,USD,113,Ireland,"gettex, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.14,SMLA,A2JQDH
LU1048316720,LU1048316720,UBS Core BBG US Liquid Corp UCITS ETF USD acc,USD,113,Luxembourg,SIX Swiss Exchange,ETF,0.06,CBUSAC,A110Q6
LU1852212023,LU1852212023,UBS Sustainable Development Bank Bonds UCITS ETF hGBP dis,GBP,113,Luxembourg,London,ETF,0.18,MDBG,A2JQXD
IE0007UJ6IE0,IE0007UJ6IE0,Invesco Dow Jones US Insurance UCITS ETF Acc,USD,113,Ireland,London,ETF,0.35,INSU,A3EE5K
IE0008FB2WZ1,IE0008FB2WZ1,BNP Paribas Easy MSCI World Min TE UCITS ETF USD Acc,USD,113,Ireland,"XETRA, London, Euronext Paris, SIX Swiss Exchange",ETF,0.16,ASRW,A3ERFY
IE00BYNQMK61,IE00BYNQMK61,UBS MSCI United Kingdom IMI Socially Responsible UCITS ETF hEUR acc,EUR,113,Ireland,SIX Swiss Exchange,ETF,0.26,UKSRE,A2AH51
IE00BLDGH447,IE00BLDGH447,iShares EUR Government Bond Climate UCITS ETF EUR (Dist),EUR,113,Ireland,"gettex, XETRA",ETF,0.09,SECD,A2P2A6
IE000WIQIPT2,IE000WIQIPT2,iShares USD TIPS 0-5 UCITS ETF EUR Hedged (Dist),EUR,113,Ireland,"gettex, XETRA",ETF,0.12,CBUL,A3DHV9
IE00BGYWFN19,IE00BGYWFN19,Vanguard USD Corporate Bond UCITS ETF GBP Hedged Accumulating,GBP,112,Ireland,London,ETF,0.12,VGPA,A3CNXN
IE00B3VWLG82,IE00B3VWLG82,iShares MSCI UK Small Cap UCITS ETF (Acc),GBP,112,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange",ETF,0.58,SXRD,A0X8R9
LU0322250985,LU0322250985,Xtrackers CAC 40 UCITS ETF 1D,EUR,112,Luxembourg,"gettex, XETRA, Stuttgart, Borsa Italiana",ETF,0.2,DX2G,DBX1AR
IE000EPIJ442,IE000EPIJ442,UBS Solactive US Listed Gold & Silver Miners UCITS ETF USD acc,USD,112,Ireland,"XETRA, SIX Swiss Exchange, Borsa Italiana",ETF,0.36,BCFR,A40VS7
LU1563454823,LU1563454823,Amundi Global Aggregate Green Bond UCITS ETF EUR Hedged Acc,EUR,111,Luxembourg,"gettex, XETRA, Stuttgart",ETF,0.3,KLMH,LYX0WQ
FR0010435297,FR0010435297,Amundi MSCI Emerging Markets Swap II UCITS ETF USD Acc,USD,111,France,"gettex, London, SIX Swiss Exchange",ETF,0.55,LNY4,LYX0CV
LU2491211004,LU2491211004,Ossiam Barclays Quantic Global E NR UCITS ETF 1C (EUR),EUR,111,Luxembourg,"gettex, XETRA",ETF,0.7,BQGE,A3DPYD
IE000Z3S26J2,IE000Z3S26J2,iShares S&P 500 Swap UCITS ETF EUR Hedged (Acc),EUR,111,Ireland,"gettex, XETRA, Borsa Italiana",ETF,0.05,CEB7,A40PJS
IE00BF3N7219,IE00BF3N7219,iShares Fallen Angels High Yield Corp Bond UCITS ETF EUR Hedged (Dist),EUR,111,Ireland,"gettex, XETRA, London, Stuttgart",ETF,0.55,IBC7,A2DUC1
LU2673523218,LU2673523218,Xtrackers II Target Maturity Sept 2027 EUR Corporate Bond UCITS ETF 1D,EUR,110,Luxembourg,"gettex, XETRA, SIX Swiss Exchange, Borsa Italiana",ETF,0.12,XB27,DBX0VA
IE00BLSN7W87,IE00BLSN7W87,UBS S&P 500 ESG Elite UCITS ETF hEUR acc,EUR,110,Ireland,"gettex, XETRA, Borsa Italiana",ETF,0.18,AW1B,A2QMFY
IE00BWBXM278,IE00BWBXM278,SPDR S&P U.S. Consumer Discretionary Select Sector UCITS ETF USD,USD,110,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.15,ZPDD,A14QBY
IE00BG47KB92,IE00BG47KB92,Vanguard Global Aggregate Bond UCITS ETF EUR Hedged Distributing,EUR,110,Ireland,"gettex, XETRA, Stuttgart",ETF,0.08,VAGE,A2N9W4
IE00BLRPQN90,IE00BLRPQN90,L&G GBP Corporate Bond 0-5 Year Screened UCITS ETF GBP Dist,GBP,110,Ireland,"London, SIX Swiss Exchange",ETF,0.09,GBP5,A2QJ8V
IE0002L5QB31,IE0002L5QB31,Global X S&P 500 Covered Call UCITS ETF D,USD,110,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.45,XY7D,A3DC8Q
IE000D9WMGF0,IE000D9WMGF0,iShares iBonds Dec 2031 Term EUR Corporate UCITS ETF EUR (Acc),EUR,110,Ireland,"gettex, XETRA, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.12,IG31,A40MD4
LU2346257210,LU2346257210,Amundi EUR High Yield Corporate Bond ESG UCITS ETF Acc,EUR,110,Luxembourg,"Euronext Paris, Borsa Italiana",ETF,0.25,HYCC,LYX9ZQ
IE0006B9CPY7,IE0006B9CPY7,Goldman Sachs USD High Yield Bond Active UCITS ETF CLASS USD (Dist),USD,109,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.35,GUHY,A40UC2
IE00BH361H73,IE00BH361H73,Xtrackers MSCI North America High Dividend Yield UCITS ETF 1C,USD,109,Ireland,"gettex, XETRA, London, Stuttgart",ETF,0.39,XDND,A1W9VB
IE000XC6EVL9,IE000XC6EVL9,HSBC NASDAQ Global Climate Tech UCITS ETF USD (Acc),USD,109,Ireland,"gettex, XETRA, London, Borsa Italiana",ETF,0.5,H41V,A3EDC8
LU1681042435,LU1681042435,Amundi MSCI Europe Growth UCITS ETF - EUR (C),EUR,109,Luxembourg,"gettex, Euronext Paris",ETF,0.35,X135,A2H57Q
IE000M86QRT4,IE000M86QRT4,Amundi S&P 500 Equal Weight ESG UCITS ETF EUR Hedged Acc,EUR,109,Ireland,"gettex, XETRA, Euronext Paris",ETF,0.2,MWOQ,ETF088
LU0690964092,LU0690964092,Xtrackers Global Government Bond UCITS ETF 1D EUR hedged,EUR,108,Luxembourg,"gettex, XETRA, Stuttgart, Borsa Italiana",ETF,0.25,XGVD,DBX0MF
IE000RN58M26,IE000RN58M26,iShares Metaverse UCITS ETF USD (Acc),USD,108,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.5,CBUV,A3DRMN
IE000CM02H85,IE000CM02H85,Franklin FTSE Taiwan UCITS ETF SINGLCLASS,USD,108,Ireland,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Borsa Italiana",ETF,0.19,FLXT,A3C9A1
LU1659681230,LU1659681230,BNP Paribas Easy MSCI Emerging SRI PAB UCITS ETF EUR Acc,EUR,108,Luxembourg,"gettex, XETRA, Euronext Paris",ETF,0.31,ZSRN,A2JRMH
IE00BFF5RX68,IE00BFF5RX68,iShares Edge MSCI USA Value Factor UCITS ETF USD (Dist),USD,107,Ireland,"gettex, London",ETF,0.2,QDV2,A2JAE3
FR0010377028,FR0010377028,Amundi Japan TOPIX II UCITS ETF JPY Dist,JPY,107,France,SIX Swiss Exchange,ETF,0.45,LYJPN,LYX0BT
DE000ETFL144,DE000ETFL144,Deka iBoxx EUR Liquid Sovereign Diversified 5-7 UCITS ETF,EUR,107,Germany,"gettex, XETRA, Stuttgart",ETF,0.15,EL4N,ETFL14
LU0908508814,LU0908508814,Xtrackers II Global Inflation-Linked Bond UCITS ETF 5C,EUR,107,Luxembourg,"gettex, XETRA, London, Stuttgart, Borsa Italiana",ETF,0.2,XGIU,DBX0NN
IE000YFGN231,IE000YFGN231,HSBC USA Screened Equity UCITS ETF USD (Dist),USD,107,Ireland,London,ETF,0.12,HSDU,A3DN5B
LU1291109533,LU1291109533,BNP Paribas Easy Energy & Metals Enhanced Roll UCITS ETF USD,USD,107,Luxembourg,"gettex, Euronext Paris, SIX Swiss Exchange",ETF,0.39,XU62,A2AJZL
LU1048317025,LU1048317025,UBS Core BBG US Liquid Corp UCITS ETF hEUR acc,EUR,107,Luxembourg,"gettex, XETRA, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.09,UEF0,A110Q8
LU1931975236,LU1931975236,Amundi Prime Global Government Bond UCITS ETF Dist,EUR,107,Luxembourg,"gettex, XETRA, London, Stuttgart, Borsa Italiana",ETF,0.05,PR1G,A2PBLQ
IE000DNSAS54,IE000DNSAS54,Xtrackers MSCI Emerging Markets Climate Transition UCITS ETF 1C 1C,USD,107,Ireland,"gettex, XETRA, London",ETF,0.16,XEMC,DBX0TK
LU3028243122,LU3028243122,UBS EUR AAA CLO UCITS ETF EUR acc,EUR,106,Luxembourg,"gettex, XETRA, SIX Swiss Exchange, Borsa Italiana",ETF,0.25,CHSJ,A415BV
IE00BM8QRZ79,IE00BM8QRZ79,Invesco Solar Energy UCITS ETF Acc,USD,106,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.69,S0LR,A2QQ9R
LU0659579063,LU0659579063,Xtrackers ATX UCITS ETF 1C,EUR,106,Luxembourg,"gettex, XETRA, Stuttgart",ETF,0.25,XB4A,DBX0KJ
IE00BYVHJM24,IE00BYVHJM24,UBS MSCI ACWI Universal UCITS ETF hJPY acc,JPY,106,Ireland,SIX Swiss Exchange,ETF,0.26,AWESGJ,A2H9EJ
IE0008P6LL15,IE0008P6LL15,JPMorgan Global Government Bond Active UCITS ETF EUR Hedged (acc),EUR,106,Ireland,"gettex, XETRA, SIX Swiss Exchange, Borsa Italiana",ETF,0.23,JGVE,A414MG
FR0012399806,FR0012399806,Amundi EURO STOXX 50 II UCITS ETF USD Hedged Acc,USD,106,France,"gettex, London",ETF,0.2,LYQ4,LYX0R9
LU1233598447,LU1233598447,Amundi USD Fed Funds Rate UCITS ETF Acc,USD,105,Luxembourg,"gettex, XETRA, London, Borsa Italiana",ETF,0.1,B8TC,LYX0T3
DE000ETF9074,DE000ETF9074,Amundi MDAX ESG II UCITS ETF Dist,EUR,105,Germany,"gettex, XETRA, Stuttgart, SIX Swiss Exchange",ETF,0.3,E907,ETF907
LU0292106167,LU0292106167,Xtrackers Bloomberg Commodity ex-Agriculture & Livestock Swap UCITS ETF 1C EUR Hedged,EUR,105,Luxembourg,"gettex, XETRA, Stuttgart, Borsa Italiana",ETF,0.39,XDBC,DBX1LC
IE0000ZVYDH0,IE0000ZVYDH0,Amundi MSCI ACWI SRI Climate Paris Aligned UCITS ETF DR - USD,USD,105,Ireland,"gettex, XETRA, SIX Swiss Exchange",ETF,0.2,WELA,A3DH0C
LU0496786905,LU0496786905,Amundi Australia S&P/ASX 200 UCITS ETF Dist,EUR,105,Luxembourg,"gettex, XETRA, London, Euronext Paris, Stuttgart, Borsa Italiana",ETF,0.4,LYPU,LYX0FU
IE000G0E83X3,IE000G0E83X3,iShares AI Innovation Active UCITS ETF USD (Acc),USD,104,Ireland,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.73,IART,A40JYF
LU3093383670,LU3093383670,UmweltBank UCITS ETF - Green & Social Bonds Euro,EUR,104,Luxembourg,"gettex, XETRA",ETF,0.5,FJ7E,A41CHM
LU0259322260,LU0259322260,Market Access NYSE Arca Gold Bugs UCITS ETF,EUR,104,Luxembourg,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange",ETF,0.65,M9SD,A0MMBG
LU1048317298,LU1048317298,UBS Core BBG US Liquid Corp UCITS ETF hGBP dis,GBP,104,Luxembourg,"London, SIX Swiss Exchange",ETF,0.09,UC85,A110Q9
IE0008M1R3N4,IE0008M1R3N4,Franklin US Mega Cap 100 UCITS ETF Acc,USD,104,Ireland,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Borsa Italiana",ETF,0.09,USMC,A414W8
IE000Q9IHH10,IE000Q9IHH10,iShares EUR AAA CLO Active UCITS ETF EUR (Acc),EUR,104,Ireland,"gettex, XETRA, SIX Swiss Exchange, Borsa Italiana",ETF,0.25,EUCL,A412JW
LU2641925016,LU2641925016,BNP Paribas Easy MSCI World SRI S-Series PAB 5% Capped UCITS ETF EUR Dist,EUR,103,Luxembourg,Euronext Paris,ETF,0.26,EMWD,A3EQM3
LU1324516050,LU1324516050,UBS BBG USD EM Sovereign UCITS ETF USD dis,USD,103,Luxembourg,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.25,UEFS,A1439E
IE00BJXRT813,IE00BJXRT813,SPDR MSCI World Value UCITS ETF USD Unhedged (Acc),USD,103,Ireland,"gettex, London, Euronext Amsterdam",ETF,0.25,SPF4,A2PY32
IE000N0TTJQ9,IE000N0TTJQ9,AXA IM USD Credit PAB UCITS ETF USD Acc,USD,103,Ireland,"gettex, XETRA, Euronext Paris, SIX Swiss Exchange, Borsa Italiana",ETF,0.18,AIPT,A3EWV3
IE00BF2FNQ44,IE00BF2FNQ44,Invesco US Treasury Bond 3-7 Year UCITS ETF Dist,USD,103,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.06,TRD7,A2N8PA
IE00BDFC6Q91,IE00BDFC6Q91,JPMorgan USD Ultra-Short Income UCITS ETF USD (Dist),USD,103,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.18,JPPS,A2JBL6
LU1708330318,LU1708330318,Amundi Core Global Aggregate Bond UCITS ETF EUR Hedged Acc,EUR,103,Luxembourg,"Euronext Paris, Borsa Italiana",ETF,0.1,GAGH,A2H56V
IE00BL6K8C82,IE00BL6K8C82,iShares MSCI Europe Paris-Aligned Climate UCITS ETF EUR (Acc),EUR,102,Ireland,"gettex, XETRA, Euronext Amsterdam",ETF,0.15,CBUA,A3CPAH
LU2873560564,LU2873560564,Amundi Core Stoxx Europe 600 UCITS ETF USD Hedged Acc,USD,102,Luxembourg,London,ETF,0.09,MEUH,ETF176
LU2572257470,LU2572257470,Amundi MSCI Europe Small Cap ESG Broad Transition UCITS ETF Dist,EUR,102,Luxembourg,"gettex, XETRA",ETF,0.23,X026,ETF045
LU1681043672,LU1681043672,Amundi MSCI World Swap UCITS ETF USD Acc,USD,102,Luxembourg,"gettex, London, Euronext Paris, SIX Swiss Exchange",ETF,0.38,XAMZ,A2H59R
IE00BLRPRR04,IE00BLRPRR04,Rize Environmental Impact 100 UCITS ETF,USD,102,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.55,WRLD,A3CN9S
LU2976315866,LU2976315866,Eurizon YIS MSCI Europe Universal UCITS ETF EUR (Acc),EUR,102,Luxembourg,Borsa Italiana,ETF,0.19,YIEUU,A419CU
LU2182388749,LU2182388749,Amundi US Treasury Bond 0-1Y UCITS ETF EUR Hedged Acc,EUR,102,Luxembourg,"gettex, XETRA",ETF,0.07,PR1H,A2P6TT
IE00BP9F2J32,IE00BP9F2J32,PIMCO Advantage Euro Low Duration Corporate Bond UCITS ETF Dist,EUR,101,Ireland,"gettex, XETRA, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.25,LDCE,A118V8
IE000XLJ2JQ9,IE000XLJ2JQ9,Amundi S&P SmallCap 600 Screened UCITS ETF Dist,USD,101,Ireland,"gettex, XETRA, SIX Swiss Exchange",ETF,0.35,MWON,ETF039
IE00BC7GZJ81,IE00BC7GZJ81,SPDR Bloomberg 1-3 Year US Treasury Bond UCITS ETF,USD,101,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.15,SYBW,A1W3V0
IE000VSFIC94,IE000VSFIC94,iShares Broad USD High Yield Corporate Bond UCITS ETF EUR Hedged (Acc),EUR,101,Ireland,"gettex, XETRA",ETF,0.22,CBU1,A3D8N2
IE00BKWD3D06,IE00BKWD3D06,Invesco US Treasury Bond 0-1 Year UCITS ETF Acc,USD,101,Ireland,London,ETF,0.06,TRIA,A2PVD1
LU1273488715,LU1273488715,UBS MSCI Japan Socially Responsible UCITS ETF hEUR acc,EUR,101,Luxembourg,"gettex, XETRA, SIX Swiss Exchange, Borsa Italiana",ETF,0.22,U1FB,A14X32
LU2976313812,LU2976313812,Eurizon YIS MSCI Japan Universal UCITS ETF EUR (Acc),EUR,100,Luxembourg,Borsa Italiana,ETF,0.19,YIJU,A419CZ
LU2194447293,LU2194447293,BNP Paribas Easy ECPI Global ESG Blue Economy UCITS ETF EUR,EUR,100,Luxembourg,"gettex, XETRA, Euronext Paris, SIX Swiss Exchange, Borsa Italiana",ETF,0.31,BJLE,A2QCJJ
IE000CBYU7J5,IE000CBYU7J5,L&G Emerging Markets ESG Exclusions Paris Aligned UCITS ETF USD Accumulating ETF,USD,100,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.25,BATI,A3DNYX
IE000PJL7R74,IE000PJL7R74,Invesco MSCI Emerging Markets ESG Climate Paris Aligned UCITS ETF Acc,USD,100,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.19,PAUM,A3CYEX
SE0021486156,SE0021486156,Virtune XRP ETP,USD,100,Sweden,"gettex, XETRA, Euronext Paris, Euronext Amsterdam",ETN,1.49,VRTX,A4AKW5
DE000A3GMKD7,DE000A3GMKD7,Bitwise Physical Ethereum ETP,USD,99,Germany,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Euronext Amsterdam",ETN,1.49,ZETH,A3GMKD
IE000PECRUX8,IE000PECRUX8,iShares USD Short Duration Corporate Bond UCITS ETF GBP Hedged (Dist),GBP,99,Ireland,London,ETF,0.25,SDGH,A3EWHQ
LU2611732558,LU2611732558,Amundi Euro Stoxx Select Dividend 30 UCITS ETF Dist,EUR,99,Luxembourg,"gettex, XETRA",ETF,0.25,C051,ETF096
LU1302703878,LU1302703878,Amundi Core S&P 500 Swap UCITS ETF CHF Hedged Dist,CHF,99,Luxembourg,"gettex, SIX Swiss Exchange",ETF,0.07,8P10,LYX0VQ
LU1280300853,LU1280300853,UBS MSCI EMU Socially Responsible UCITS ETF hGBP dis,GBP,99,Luxembourg,London,ETF,0.23,EUSR,A14YT3
LU2611732129,LU2611732129,Amundi F.A.Z. 100 UCITS ETF Dist,EUR,99,Luxembourg,"gettex, XETRA",ETF,0.15,C006,ETF196
LU1834988864,LU1834988864,Amundi STOXX Europe 600 Utilities UCITS ETF Acc,EUR,99,Luxembourg,"gettex, XETRA, Euronext Paris, Borsa Italiana",ETF,0.3,LUTI,LYX02V
IE000ANHU3J3,IE000ANHU3J3,JPMorgan Global Emerging Markets Research Enhanced Index Equity SRI Paris Aligned Active UCITS ETF USD (acc),USD,99,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.3,JMES,A402SE
LU0950674928,LU0950674928,UBS MSCI Pacific Socially Responsible UCITS ETF USD acc,USD,99,Luxembourg,"gettex, XETRA, SIX Swiss Exchange",ETF,0.28,USUP,A1W3LH
LU1407888723,LU1407888723,Amundi US Treasury Bond 3-7Y UCITS ETF Acc,USD,99,Luxembourg,SIX Swiss Exchange,ETF,0.06,US3,ETF055
IE00BD93YH54,IE00BD93YH54,iShares Edge S&P 500 Minimum Volatility UCITS ETF USD (Dist),USD,99,Ireland,"gettex, London",ETF,0.2,QDV1,A2JDDH
LU0950677863,LU0950677863,UBS SBI® Foreign AAA-BBB 5-10 ESG UCITS ETF CHF acc,CHF,99,Luxembourg,SIX Swiss Exchange,ETF,0.2,F5ESGA,A1W21V
GB00B15KYF40,GB00B15KYF40,WisdomTree Precious Metals,USD,99,Jersey,"gettex, XETRA, London, Euronext Paris, Borsa Italiana",ETC,0.49,OD73,A0KRLG
IE000XAGSCY5,IE000XAGSCY5,Global X Blockchain UCITS ETF USD Accumulating,USD,99,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.5,BLCH,A3E40R
GB00B15KXX56,GB00B15KXX56,WisdomTree Gold,USD,98,Jersey,"gettex, XETRA, London, Euronext Paris, Borsa Italiana",ETC,0.49,OD7H,A0KRKW
